Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;1;9466;100,0;24;24;0;13;99,86;8811;642;165;126;328;23;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;2;9466;100,0;24;24;0;1;99,99;8313;1152;521;232;342;57;56;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning TROMSDALEN;9467;100,0;24;24;0;2;99,98;8313;1152;521;232;342;57;56;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning TROMSØYA;9465;100,0;24;24;0;12;99,87;8811;642;165;126;328;23;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt;18932;100,0;24;24;0;14;99,93;17124;1794;686;358;670;80;78;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;1;9486;100,0;24;24;0;7;99,93;8838;641;166;120;337;18;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;2;9094;100,0;24;24;0;3;99,97;8002;1089;506;196;339;48;47;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning TROMSDALEN;9100;100,0;24;24;0;4;99,96;8004;1092;510;194;340;48;47;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning TROMSØYA;9480;100,0;24;24;0;6;99,94;8836;638;162;122;336;18;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt;18580;100,0;24;24;0;10;99,95;16840;1730;672;316;676;66;64;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;1;9459;100,0;24;24;0;10;99,89;8811;638;141;140;342;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;2;9152;100,0;24;24;0;3;99,97;8093;1056;478;190;331;57;57;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning TROMSDALEN;9158;100,0;24;24;0;3;99,97;8095;1060;480;191;332;57;57;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning TROMSØYA;9453;100,0;24;24;0;10;99,89;8809;634;139;139;341;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt;18611;100,0;24;24;0;13;99,93;16904;1694;619;330;673;72;71;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;1;9842;100,0;24;24;0;5;99,95;9190;647;160;135;327;25;23;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;2;9622;100,0;24;24;0;1;99,99;8526;1095;508;203;330;54;53;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning TROMSDALEN;9627;100,0;24;24;0;1;99,99;8527;1099;510;204;331;54;53;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning TROMSØYA;9837;100,0;24;24;0;5;99,95;9189;643;158;134;326;25;23;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt;19464;100,0;24;24;0;6;99,97;17716;1742;668;338;657;79;76;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;1;9280;100,0;24;24;0;16;99,83;8708;556;128;89;324;15;15;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;2;9267;100,0;24;24;0;0;100,00;8271;996;449;181;329;37;37;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning TROMSDALEN;9274;100,0;24;24;0;0;100,00;8273;1001;452;182;330;37;37;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning TROMSØYA;9273;100,0;24;24;0;16;99,83;8706;551;125;88;323;15;15;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt;18547;100,0;24;24;0;16;99,91;16979;1552;577;270;653;52;52;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;1;7835;100,0;24;24;0;4;99,95;7463;368;75;65;223;5;3;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;2;7864;100,0;24;24;0;2;99,97;7305;557;230;82;226;19;17;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning TROMSDALEN;7874;100,0;24;24;0;2;99,97;7310;562;232;83;228;19;17;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning TROMSØYA;7825;100,0;24;24;0;4;99,95;7458;363;73;64;221;5;3;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt;15699;100,0;24;24;0;6;99,96;14768;925;305;147;449;24;20;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;1;7243;100,0;24;24;0;7;99,90;6908;328;63;70;180;15;15;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;2;6863;100,0;24;24;0;1;99,99;6422;440;185;58;176;21;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning TROMSDALEN;6863;100,0;24;24;0;0;100,00;6422;441;185;58;176;22;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning TROMSØYA;7243;100,0;24;24;0;8;99,89;6908;327;63;70;180;14;14;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt;14106;100,0;24;24;0;8;99,94;13330;768;248;128;356;36;36;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;1;9288;100,0;24;24;0;10;99,89;8648;630;164;116;321;29;28;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;2;9032;100,0;24;24;0;1;99,99;7989;1042;498;158;312;74;73;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning TROMSDALEN;9038;100,0;24;24;0;0;100,00;7991;1047;503;158;312;74;73;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning TROMSØYA;9282;100,0;24;24;0;11;99,88;8646;625;159;116;321;29;28;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt;18320;100,0;24;24;0;11;99,94;16637;1672;662;274;633;103;101;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;1;9483;100,0;24;24;0;13;99,86;8902;568;128;106;314;20;17;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;2;9178;100,0;24;24;0;1;99,99;8113;1064;502;178;331;53;53;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning TROMSDALEN;9188;100,0;24;24;0;1;99,99;8119;1068;504;179;331;54;54;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning TROMSØYA;9473;100,0;24;24;0;13;99,86;8896;564;126;105;314;19;16;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt;18661;100,0;24;24;0;14;99,92;17015;1632;630;284;645;73;70;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;1;9576;100,0;24;24;0;15;99,84;8949;612;144;123;328;17;17;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;2;9307;100,0;24;24;0;0;100,00;8258;1049;475;176;335;63;62;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning TROMSDALEN;9312;100,0;24;24;0;0;100,00;8259;1053;476;178;336;63;62;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning TROMSØYA;9571;100,0;24;24;0;15;99,84;8948;608;143;121;327;17;17;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt;18883;100,0;24;24;0;15;99,92;17207;1661;619;299;663;80;79;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;1;9642;100,0;24;24;0;11;99,89;8975;656;146;136;355;19;18;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;2;9446;100,0;24;24;0;0;100,00;8311;1135;484;233;354;64;63;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning TROMSDALEN;9452;100,0;24;24;0;0;100,00;8312;1140;487;235;354;64;63;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning TROMSØYA;9636;100,0;24;24;0;11;99,89;8974;651;143;134;355;19;18;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt;19088;100,0;24;24;0;11;99,94;17286;1791;630;369;709;83;81;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;1;9143;100,0;24;24;0;8;99,91;8505;630;157;121;338;14;14;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;2;9257;100,0;24;24;0;10;99,89;8149;1098;431;249;373;45;45;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning TROMSDALEN;9263;100,0;24;24;0;9;99,90;8153;1101;434;249;373;45;45;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning TROMSØYA;9137;100,0;24;24;0;9;99,90;8501;627;154;121;338;14;14;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt;18400;100,0;24;24;0;18;99,90;16654;1728;588;370;711;59;59;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;1;8047;100,0;24;24;0;44;99,45;7653;350;68;62;216;4;3;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;2;8018;100,0;24;24;0;4;99,95;7402;612;254;112;227;19;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning TROMSDALEN;8018;100,0;24;24;0;3;99,96;7402;613;254;113;227;19;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning TROMSØYA;8047;100,0;24;24;0;45;99,44;7653;349;68;61;216;4;3;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt;16065;100,0;24;24;0;48;99,70;15055;962;322;174;443;23;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;1;7682;100,0;24;24;0;9;99,88;7355;318;56;73;180;9;6;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;2;7295;100,0;24;24;0;0;100,00;6835;460;196;66;185;13;13;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning TROMSDALEN;7298;100,0;24;24;0;0;100,00;6835;463;197;68;185;13;13;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning TROMSØYA;7679;100,0;24;24;0;9;99,88;7355;315;55;71;180;9;6;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt;14977;100,0;24;24;0;9;99,94;14190;778;252;139;365;22;19;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;1;9487;100,0;24;24;0;7;99,93;8868;612;157;112;322;21;18;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;2;9337;100,0;24;24;0;1;99,99;8247;1089;482;214;333;60;60;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning TROMSDALEN;9343;100,0;24;24;0;1;99,99;8250;1092;483;215;333;61;61;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning TROMSØYA;9481;100,0;24;24;0;7;99,93;8865;609;156;111;322;20;17;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt;18824;100,0;24;24;0;8;99,96;17115;1701;639;326;655;81;78;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;1;9716;100,0;24;24;0;21;99,78;9057;638;150;122;343;23;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;2;9335;100,0;24;24;0;1;99,99;8243;1091;477;203;358;53;52;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning TROMSDALEN;9344;100,0;24;24;0;2;99,98;8248;1094;478;203;359;54;53;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning TROMSØYA;9707;100,0;24;24;0;20;99,79;9052;635;149;122;342;22;21;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt;19051;100,0;24;24;0;22;99,88;17300;1729;627;325;701;76;74;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;1;9468;100,0;24;24;0;16;99,83;8844;608;140;122;330;16;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;2;9171;100,0;24;24;0;0;100,00;8082;1089;477;189;362;61;61;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning TROMSDALEN;9190;100,0;24;24;0;2;99,98;8091;1097;479;192;364;62;62;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning TROMSØYA;9449;100,0;24;24;0;14;99,85;8835;600;138;119;328;15;15;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt;18639;100,0;24;24;0;16;99,91;16926;1697;617;311;692;77;77;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;1;9745;100,0;24;24;0;11;99,89;9098;636;157;123;325;31;28;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;2;9600;100,0;24;24;0;5;99,95;8497;1098;479;200;348;71;71;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning TROMSDALEN;9625;100,0;24;24;0;5;99,95;8518;1102;481;201;348;72;72;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning TROMSØYA;9720;100,0;24;24;0;11;99,89;9077;632;155;122;325;30;27;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt;19345;100,0;24;24;0;16;99,92;17595;1734;636;323;673;102;99;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;1;9980;100,0;24;24;0;8;99,92;9369;603;150;108;327;18;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;2;10106;100,0;24;24;0;7;99,93;9022;1077;476;216;339;46;46;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning TROMSDALEN;10107;100,0;24;24;0;3;99,97;9026;1078;478;215;339;46;46;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning TROMSØYA;9979;100,0;24;24;0;12;99,88;9365;602;148;109;327;18;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt;20086;100,0;24;24;0;15;99,93;18391;1680;626;324;666;64;64;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;1;8336;100,0;24;24;0;3;99,96;7969;364;73;65;224;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;2;8378;100,0;24;24;0;0;100,00;7792;586;234;94;236;22;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning TROMSDALEN;8381;100,0;24;24;0;0;100,00;7792;589;236;94;237;22;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning TROMSØYA;8333;100,0;24;24;0;3;99,96;7969;361;71;65;223;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt;16714;100,0;24;24;0;3;99,98;15761;950;307;159;460;24;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;1;8082;100,0;24;24;0;10;99,88;7733;339;56;88;185;10;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;2;7387;100,0;24;24;0;20;99,73;6940;427;171;55;183;18;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;Totalt i retning TROMSDALEN;7392;100,0;24;24;0;20;99,73;6943;429;172;56;183;18;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;Totalt i retning TROMSØYA;8077;100,0;24;24;0;10;99,88;7730;337;55;87;185;10;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;Totalt;15469;100,0;24;24;0;30;99,81;14673;766;227;143;368;28;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;1;10050;100,0;24;24;0;10;99,90;9442;598;134;121;321;22;20;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;2;9695;100,0;24;24;0;0;100,00;8592;1103;531;175;328;69;69;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;Totalt i retning TROMSDALEN;9701;100,0;24;24;0;0;100,00;8595;1106;533;175;329;69;69;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;Totalt i retning TROMSØYA;10044;100,0;24;24;0;10;99,90;9439;595;132;121;320;22;20;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;Totalt;19745;100,0;24;24;0;10;99,95;18034;1701;665;296;649;91;89;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;1;9949;100,0;24;24;0;8;99,92;9338;603;135;110;331;27;26;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;2;9647;100,0;24;24;0;6;99,94;8580;1061;495;181;330;55;55;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;Totalt i retning TROMSDALEN;9656;100,0;24;24;0;4;99,96;8585;1067;498;182;331;56;56;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;Totalt i retning TROMSØYA;9940;100,0;24;24;0;10;99,90;9333;597;132;109;330;26;25;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;Totalt;19596;100,0;24;24;0;14;99,93;17918;1664;630;291;661;82;81;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;1;9851;100,0;24;24;0;13;99,87;9185;653;154;138;335;26;22;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;2;9651;100,0;24;24;0;2;99,98;8471;1178;565;195;358;60;60;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;Totalt i retning TROMSDALEN;9658;100,0;24;24;0;2;99,98;8473;1183;567;196;359;61;61;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;Totalt i retning TROMSØYA;9844;100,0;24;24;0;13;99,87;9183;648;152;137;334;25;21;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;Totalt;19502;100,0;24;24;0;15;99,92;17656;1831;719;333;693;86;82;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;1;9916;100,0;24;24;0;16;99,84;9234;666;161;144;335;26;24;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;2;9827;100,0;24;24;0;1;99,99;8671;1155;513;220;354;68;68;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;Totalt i retning TROMSDALEN;9828;100,0;24;24;0;1;99,99;8671;1156;514;220;354;68;68;0
